Season,Injury,from,until,Days,Games missed,age,player_name,tm_id,sb_id
14/15,Lumbago,2015-04-11,2015-04-18,7,1,20.0,Luciano Vietto,214316,6744
20/21,Foot Injury,2020-09-08,2020-10-30,52,9,29.0,Stefan Johansen,62008,10283
19/20,Shin bone bruise,2019-07-27,2019-08-02,6,0,28.0,Stefan Johansen,62008,10283
16/17,Knee Injury,2016-07-10,2016-07-31,21,3,25.0,Stefan Johansen,62008,10283
15/16,Heel pain,2016-04-19,2016-05-02,13,2,24.0,Stefan Johansen,62008,10283
15/16,Ankle Injury,2016-03-06,2016-03-14,8,2,24.0,Stefan Johansen,62008,10283
14/15,Knock,2015-04-20,2015-04-23,3,1,23.0,Stefan Johansen,62008,10283
18/19,Knee Surgery,2019-02-01,2019-05-15,103,14,26.0,Marcus Bettinelli,116648,12258
18/19,Fitness,2018-08-13,2018-08-18,5,1,26.0,Marcus Bettinelli,116648,12258
18/19,Unknown Injury,2018-07-01,2018-08-13,43,1,26.0,Marcus Bettinelli,116648,12258
17/18,Fitness,2017-08-01,2017-08-21,20,5,25.0,Marcus Bettinelli,116648,12258
15/16,Knee Surgery,2015-08-19,2016-02-07,172,30,23.0,Marcus Bettinelli,116648,12258
22/23,Muscle Injury,2022-07-21,2022-07-28,7,1,34.0,Denis Odoi,59641,12259
19/20,Knee Problems,2019-08-16,2019-09-01,16,5,31.0,Denis Odoi,59641,12259
18/19,Concussion,2019-04-27,2019-05-12,15,3,30.0,Denis Odoi,59641,12259
20/21,Corona virus,2021-04-21,2021-05-03,12,3,31.0,Floyd Ayité,77974,15689
20/21,Disrupted Calf Muscle,2021-01-15,2021-01-20,5,2,31.0,Floyd Ayité,77974,15689
20/21,Unknown Injury,2020-12-28,2021-01-04,7,2,31.0,Floyd Ayité,77974,15689
20/21,Unknown Injury,2020-11-21,2020-11-30,9,3,31.0,Floyd Ayité,77974,15689
19/20,Unknown Injury,2020-07-04,2020-07-20,16,4,30.0,Floyd Ayité,77974,15689
19/20,Unknown Injury,2020-02-07,2020-03-15,37,6,30.0,Floyd Ayité,77974,15689
19/20,Unknown Injury,2019-12-01,2019-12-16,15,2,30.0,Floyd Ayité,77974,15689
19/20,Unknown Injury,2019-11-04,2019-11-19,15,1,30.0,Floyd Ayité,77974,15689
18/19,Knock,2019-03-31,2019-04-19,19,2,29.0,Floyd Ayité,77974,15689
18/19,Groin Strain,2018-12-03,2018-12-14,11,2,29.0,Floyd Ayité,77974,15689
18/19,Hamstring Injury,2018-07-01,2018-09-14,75,5,29.0,Floyd Ayité,77974,15689
17/18,Calf Injury,2018-01-12,2018-02-03,22,4,28.0,Floyd Ayité,77974,15689
17/18,Calf Injury,2017-11-21,2017-12-23,32,6,28.0,Floyd Ayité,77974,15689
17/18,Hamstring Injury,2017-09-23,2017-10-13,20,3,28.0,Floyd Ayité,77974,15689
17/18,Hamstring Injury,2017-08-12,2017-08-27,15,5,28.0,Floyd Ayité,77974,15689
16/17,Ankle Injury,2016-09-13,2016-10-20,37,8,27.0,Floyd Ayité,77974,15689
16/17,Thigh Problems,2016-08-24,2016-08-28,4,2,27.0,Floyd Ayité,77974,15689
21/22,Corona virus,2022-01-07,2022-01-14,7,2,24.0,Kyle Walker-Peters,341051,3066
20/21,Thigh Muscle Strain,2021-01-24,2021-02-10,17,4,23.0,Kyle Walker-Peters,341051,3066
19/20,Calf Injury,2020-02-16,2020-02-28,12,1,22.0,Kyle Walker-Peters,341051,3066
19/20,Thigh Muscle Strain,2019-08-26,2019-09-17,22,2,22.0,Kyle Walker-Peters,341051,3066
17/18,Hamstring Injury,2018-03-28,2018-04-28,31,5,20.0,Kyle Walker-Peters,341051,3066
22/23,Facial Fracture,2022-11-02,2022-11-20,18,3,30.0,Heung-min Son,91845,3083
21/22,Hamstring Injury,2022-01-06,2022-02-03,28,4,29.0,Heung-min Son,91845,3083
21/22,Calf Strain,2021-09-06,2021-09-20,14,3,29.0,Heung-min Son,91845,3083
20/21,Hamstring Injury,2021-03-15,2021-04-05,21,3,28.0,Heung-min Son,91845,3083
20/21,Hamstring Injury,2020-09-28,2020-10-05,7,3,28.0,Heung-min Son,91845,3083
19/20,Fractured Arm,2020-02-17,2020-04-30,73,6,27.0,Heung-min Son,91845,3083
18/19,Calf Injury,2019-01-31,2019-02-04,4,1,26.0,Heung-min Son,91845,3083
17/18,Hand fracture,2017-06-15,2017-08-14,60,1,25.0,Heung-min Son,91845,3083
15/16,Foot Injury,2015-09-28,2015-11-05,38,7,23.0,Heung-min Son,91845,3083
11/12,Ruptured ankle aigament,2011-08-29,2011-09-12,14,1,19.0,Heung-min Son,91845,3083
11/12,Fever,2011-08-04,2011-08-08,4,1,19.0,Heung-min Son,91845,3083
10/11,Fractured Foot,2010-08-02,2010-10-18,77,9,18.0,Heung-min Son,91845,3083
19/20,Knee Surgery,2020-01-02,2020-03-20,78,15,29.0,Moussa Sissoko,46001,3091
18/19,Groin Injury,2019-04-19,2019-04-29,10,3,28.0,Moussa Sissoko,46001,3091
18/19,Groin Strain,2019-01-13,2019-01-29,16,4,28.0,Moussa Sissoko,46001,3091
18/19,Knock,2018-12-24,2018-12-25,1,0,28.0,Moussa Sissoko,46001,3091
18/19,Hamstring Injury,2018-08-28,2018-09-26,29,5,28.0,Moussa Sissoko,46001,3091
18/19,Hamstring Injury,2018-07-29,2018-08-10,12,0,28.0,Moussa Sissoko,46001,3091
15/16,Groin Injury,2015-08-15,2015-08-24,9,2,25.0,Moussa Sissoko,46001,3091
20/21,Knock,2020-11-30,2020-12-05,5,1,33.0,Hugo Lloris,17965,3099
20/21,Knock,2020-11-22,2020-11-28,6,1,33.0,Hugo Lloris,17965,3099
19/20,Groin Strain,2020-02-23,2020-03-06,12,2,32.0,Hugo Lloris,17965,3099
19/20,Elbow Injury,2019-10-06,2020-01-18,104,21,32.0,Hugo Lloris,17965,3099
18/19,Muscle Injury,2019-04-18,2019-04-23,5,2,31.0,Hugo Lloris,17965,3099
18/19,Thigh Muscle Strain,2018-08-28,2018-10-02,35,6,31.0,Hugo Lloris,17965,3099
17/18,Problems with the hip flexor,2017-11-02,2017-11-16,14,1,30.0,Hugo Lloris,17965,3099
16/17,Hamstring Injury,2016-08-15,2016-09-15,31,4,29.0,Hugo Lloris,17965,3099
15/16,Shoulder Injury,2016-02-15,2016-02-25,10,3,28.0,Hugo Lloris,17965,3099
15/16,Fractured Hand,2015-07-13,2015-08-03,21,0,28.0,Hugo Lloris,17965,3099
14/15,Knee Injury,2015-03-23,2015-04-23,31,3,27.0,Hugo Lloris,17965,3099
22/23,Unknown Injury,2022-08-29,2022-11-04,67,15,24.0,Juan Foyth,480763,21081
20/21,Muscle Injury,2021-04-30,2021-05-23,23,6,22.0,Juan Foyth,480763,21081
20/21,Muscle Injury,2021-01-21,2021-01-31,10,3,22.0,Juan Foyth,480763,21081
20/21,Hamstring Injury,2020-10-30,2020-11-20,21,3,22.0,Juan Foyth,480763,21081
19/20,Meniscal Injury,2020-01-26,2020-07-18,174,16,21.0,Juan Foyth,480763,21081
19/20,Ankle Injury,2019-07-31,2019-09-22,53,7,21.0,Juan Foyth,480763,21081
18/19,Hamstring Injury,2018-12-06,2018-12-18,12,3,20.0,Juan Foyth,480763,21081
18/19,Thigh Muscle Strain,2018-07-21,2018-09-26,67,8,20.0,Juan Foyth,480763,21081
22/23,Foot Injury,2022-07-18,2022-08-29,42,4,21.0,Oliver Skipp,406638,22145
21/22,Pubitis,2022-02-05,2022-06-30,145,20,20.0,Oliver Skipp,406638,22145
19/20,Hip Injury,2019-11-09,2019-12-04,25,5,18.0,Oliver Skipp,406638,22145
20/21,Hamstring Injury,2020-10-25,2020-11-02,8,2,25.0,Jefferson Lerma,262980,5678
19/20,Chest injury,2020-02-02,2020-02-28,26,2,24.0,Jefferson Lerma,262980,5678
19/20,Groin Injury,2020-01-23,2020-01-31,8,1,24.0,Jefferson Lerma,262980,5678
19/20,Knee Injury,2020-01-13,2020-01-17,4,0,24.0,Jefferson Lerma,262980,5678
19/20,Knock,2019-10-16,2019-10-25,9,1,24.0,Jefferson Lerma,262980,5678
18/19,Ankle Injury,2019-01-31,2019-02-08,8,1,23.0,Jefferson Lerma,262980,5678
18/19,Hamstring Injury,2018-11-11,2018-11-24,13,0,23.0,Jefferson Lerma,262980,5678
18/19,Knock,2018-08-01,2018-08-24,23,3,23.0,Jefferson Lerma,262980,5678
17/18,Muscle Injury,2018-02-04,2018-02-25,21,2,22.0,Jefferson Lerma,262980,5678
17/18,Muscle Injury,2017-11-15,2017-12-13,28,5,22.0,Jefferson Lerma,262980,5678
17/18,Muscle Injury,2017-09-17,2017-10-12,25,3,22.0,Jefferson Lerma,262980,5678
16/17,Torn Muscle,2017-03-26,2017-05-12,47,6,21.0,Jefferson Lerma,262980,5678
22/23,Muscle Injury,2022-08-15,2022-09-14,30,5,29.0,Diego Rico,249513,6895
21/22,Muscle Injury,2021-08-11,2021-11-05,86,16,28.0,Diego Rico,249513,6895
20/21,Knee Problems,2020-09-10,2020-09-17,7,2,27.0,Diego Rico,249513,6895
19/20,Knock,2020-01-23,2020-01-31,8,1,26.0,Diego Rico,249513,6895
18/19,Ankle Injury,2019-04-06,2019-05-31,55,6,25.0,Diego Rico,249513,6895
18/19,Hamstring Injury,2018-09-23,2018-09-30,7,1,25.0,Diego Rico,249513,6895
16/17,Knock,2017-04-10,2017-04-20,10,1,23.0,Diego Rico,249513,6895
16/17,Sprained ankle,2016-11-22,2017-01-18,57,8,23.0,Diego Rico,249513,6895
21/22,Shoulder Injury,2021-11-08,2022-03-12,124,24,29.0,Erik Lamela,111630,3585
20/21,Calf Injury,2020-11-03,2020-12-26,53,12,28.0,Erik Lamela,111630,3585
19/20,Groin Injury,2020-02-03,2020-02-18,15,2,27.0,Erik Lamela,111630,3585
19/20,Hamstring Injury,2019-10-23,2019-12-25,63,12,27.0,Erik Lamela,111630,3585
18/19,Strain,2019-03-10,2019-05-11,62,11,26.0,Erik Lamela,111630,3585
18/19,Calf Injury,2018-12-27,2019-01-12,16,4,26.0,Erik Lamela,111630,3585
18/19,Strain,2018-11-29,2018-12-14,15,4,26.0,Erik Lamela,111630,3585
18/19,Hamstring Injury,2018-08-27,2018-09-14,18,2,26.0,Erik Lamela,111630,3585
18/19,Knock,2018-07-26,2018-08-17,22,1,26.0,Erik Lamela,111630,3585
16/17,Hip Injury,2016-10-24,2017-11-16,388,57,24.0,Erik Lamela,111630,3585
14/15,Calf Injury,2014-12-29,2015-01-22,24,6,22.0,Erik Lamela,111630,3585
13/14,Back trouble,2014-01-09,2014-06-19,161,22,21.0,Erik Lamela,111630,3585
12/13,Ankle Injury,2012-11-22,2012-12-06,14,2,20.0,Erik Lamela,111630,3585
11/12,Ankle Injury,2011-09-19,2011-10-06,17,3,19.0,Erik Lamela,111630,3585
21/22,Thigh Problems,2022-02-04,2022-02-15,11,3,27.0,Eric Dier,175722,10956
21/22,Thigh Problems,2022-01-03,2022-01-20,17,4,27.0,Eric Dier,175722,10956
20/21,Strain,2020-10-13,2020-10-25,12,2,26.0,Eric Dier,175722,10956
19/20,Hip problems,2019-08-30,2019-09-12,13,1,25.0,Eric Dier,175722,10956
18/19,Hip Injury,2019-03-22,2019-04-20,29,6,24.0,Eric Dier,175722,10956
18/19,Virus Infection,2019-02-03,2019-03-08,33,6,24.0,Eric Dier,175722,10956
18/19,Appendectomy,2018-12-16,2019-01-20,35,9,24.0,Eric Dier,175722,10956
18/19,Thigh Muscle Strain,2018-10-29,2018-11-09,11,4,24.0,Eric Dier,175722,10956
18/19,Calf Strain,2018-08-12,2018-08-17,5,0,24.0,Eric Dier,175722,10956
16/17,Unknown Injury,2016-09-18,2016-10-02,14,5,22.0,Eric Dier,175722,10956
13/14,Abdominal Influenza,2013-10-10,2013-10-21,11,1,19.0,Eric Dier,175722,10956
13/14,Muscular problems,2013-08-05,2013-08-15,10,0,19.0,Eric Dier,175722,10956
13/14,Thigh Problems,2013-07-11,2013-07-18,7,0,19.0,Eric Dier,175722,10956
12/13,Fractured Rib,2013-04-22,2013-06-20,59,4,18.0,Eric Dier,175722,10956
21/22,Ankle Injury,2021-09-01,2021-10-02,31,4,30.0,Florian Lejeune,127108,3093
19/20,Thigh Problems,2020-06-13,2020-08-31,79,10,28.0,Florian Lejeune,127108,3093
19/20,Groin Injury,2020-01-23,2020-01-30,7,1,28.0,Florian Lejeune,127108,3093
18/19,Knee Injury,2019-04-06,2019-11-04,212,18,27.0,Florian Lejeune,127108,3093
18/19,Knock,2018-12-11,2019-01-01,21,4,27.0,Florian Lejeune,127108,3093
18/19,Cruciate Ligament Rupture,2018-07-23,2018-12-31,161,21,27.0,Florian Lejeune,127108,3093
17/18,Ankle Injury,2017-08-13,2017-09-10,28,5,26.0,Florian Lejeune,127108,3093
16/17,Muscle Injury,2017-04-07,2017-04-14,7,1,25.0,Florian Lejeune,127108,3093
22/23,Groin Injury,2022-09-30,2022-12-23 00:00:00,76.0,9,26.0,Kenedy,281404,3666
20/21,Sprained ankle,2021-05-02,2021-05-31,29.0,5,24.0,Kenedy,281404,3666
20/21,Hamstring Injury,2020-11-13,2020-12-04,21.0,4,24.0,Kenedy,281404,3666
19/20,Bruised Knee,2019-12-13,2020-02-01,50.0,7,23.0,Kenedy,281404,3666
18/19,Toe Injury,2019-01-11,2019-01-28,17.0,4,22.0,Kenedy,281404,3666
18/19,Foot Injury,2018-12-16,2018-12-21,5.0,0,22.0,Kenedy,281404,3666
18/19,Toe Injury,2018-12-02,2018-12-08,6.0,1,22.0,Kenedy,281404,3666
18/19,Knock,2018-10-07,2018-10-19,12.0,0,22.0,Kenedy,281404,3666
16/17,Knee Injury,2016-10-10,2017-01-27,109.0,16,20.0,Kenedy,281404,3666
14/15,Appendectomy,2015-05-19,2015-05-31,12.0,2,18.0,Kenedy,281404,3666
20/21,Hamstring Injury,2020-07-01,2020-07-25,24.0,6,22.0,Sean Longstaff,346707,4031
19/20,Ankle Injury,2019-09-01,2019-09-28,27.0,2,21.0,Sean Longstaff,346707,4031
18/19,Knee Injury,2019-03-03,2019-07-01,120.0,9,20.0,Sean Longstaff,346707,4031
16/17,Dead Leg,2017-05-15,2017-05-21,6.0,2,18.0,Sean Longstaff,346707,4031
20/21,Fever,2021-02-18,2021-02-21,3.0,1,25.0,Antonio Barreca,241889,8288
19/20,Calf Problems,2019-09-30,2019-10-15,15.0,1,24.0,Antonio Barreca,241889,8288
17/18,Muscle Fatigue,2018-04-19,2018-05-04,15.0,2,22.0,Antonio Barreca,241889,8288
17/18,Pubalgia,2017-12-29,2018-01-16,18.0,3,22.0,Antonio Barreca,241889,8288
17/18,Unknown Injury,2017-11-05,2017-11-24,19.0,2,22.0,Antonio Barreca,241889,8288
17/18,Muscular problems,2017-09-18,2017-10-20,32.0,4,22.0,Antonio Barreca,241889,8288
16/17,Fever,2016-11-18,2016-11-20,2.0,1,21.0,Antonio Barreca,241889,8288
21/22,Foot Injury,2021-08-01,2021-09-09,39.0,4,21.0,Phil Foden,406635,4354
19/20,Ill,2019-09-15,2019-09-25,10.0,3,19.0,Phil Foden,406635,4354
17/18,Foot Injury,2017-12-21,2018-02-09,50.0,12,17.0,Phil Foden,406635,4354
21/22,Unknown Injury,2021-08-31,2021-10-10,40.0,6,29.0,José Izquierdo,147094,3279
20/21,Thigh Muscle Strain,2021-01-12,2021-01-30,18.0,4,28.0,José Izquierdo,147094,3279
18/19,Knee Injury,2019-04-28,2020-10-02,523.0,49,26.0,José Izquierdo,147094,3279
18/19,Knee Injury,2018-12-04,2019-02-26,84.0,17,26.0,José Izquierdo,147094,3279
18/19,Knee Injury,2018-08-01,2018-09-28,58.0,7,26.0,José Izquierdo,147094,3279
16/17,Unknown Injury,2017-05-20,2017-05-22,2.0,1,24.0,José Izquierdo,147094,3279
16/17,Pulled hamstring at the adductors,2017-03-09,2017-04-09,31.0,3,24.0,José Izquierdo,147094,3279
16/17,Hip Injury,2016-12-04,2016-12-17,13.0,2,24.0,José Izquierdo,147094,3279
16/17,Groin Injury,2016-10-01,2016-10-27,26.0,5,24.0,José Izquierdo,147094,3279
16/17,Adductors avulsion,2016-08-15,2016-09-08,24.0,2,24.0,José Izquierdo,147094,3279
18/19,Hamstring Injury,2019-04-28,2019-05-04,6.0,0,30.0,Beram Kayal,44741,3573
18/19,Knock,2019-03-25,2019-03-29,4.0,0,30.0,Beram Kayal,44741,3573
17/18,Hairline crack in calfbone,2017-08-06,2017-10-16,71.0,10,29.0,Beram Kayal,44741,3573
13/14,Metatarsal Fracture,2013-11-26,2014-03-13,107.0,19,25.0,Beram Kayal,44741,3573
13/14,Unknown Injury,2013-08-24,2013-10-01,38.0,9,25.0,Beram Kayal,44741,3573
11/12,Foot surgery,2011-12-28,2012-04-26,120.0,20,23.0,Beram Kayal,44741,3573
21/22,Ill,2022-05-12,2022-05-19,7.0,1,27.0,Jürgen Locadia,166240,4624
21/22,Knee Problems,2022-03-17,2022-04-11,25.0,3,27.0,Jürgen Locadia,166240,4624
21/22,Back bruise,2022-03-03,2022-03-10,7.0,1,27.0,Jürgen Locadia,166240,4624
21/22,Corona virus,2021-12-13,2022-01-03,21.0,4,27.0,Jürgen Locadia,166240,4624
19/20,Abdominal Influenza,2019-09-19,2019-09-23,4.0,1,25.0,Jürgen Locadia,166240,4624
18/19,Ankle Injury,2019-02-18,2019-02-25,7.0,0,24.0,Jürgen Locadia,166240,4624
17/18,Hamstring Injury,2017-12-11,2018-02-15,66.0,11,23.0,Jürgen Locadia,166240,4624
17/18,Ankle Injury,2017-11-06,2017-11-16,10.0,0,23.0,Jürgen Locadia,166240,4624
17/18,Leg Injury,2017-10-23,2017-10-26,3.0,1,23.0,Jürgen Locadia,166240,4624
16/17,Minor Knock,2017-05-22,2017-06-01,10.0,0,22.0,Jürgen Locadia,166240,4624
16/17,Knee Injury,2016-12-12,2017-02-20,70.0,7,22.0,Jürgen Locadia,166240,4624
16/17,groin strain,2016-09-08,2016-12-12,95.0,20,22.0,Jürgen Locadia,166240,4624
15/16,Knee Problems,2016-05-23,2016-06-09,17.0,0,21.0,Jürgen Locadia,166240,4624
15/16,Ankle Injury,2016-03-21,2016-04-07,17.0,1,21.0,Jürgen Locadia,166240,4624
14/15,Groin Injury,2014-05-05,2014-07-28,84.0,0,20.0,Jürgen Locadia,166240,4624
13/14,Ankle Injury,2013-11-14,2013-11-21,7.0,0,19.0,Jürgen Locadia,166240,4624
13/14,groin strain,2013-10-07,2013-10-17,10.0,0,19.0,Jürgen Locadia,166240,4624
12/13,Tonsillitis,2013-04-08,2013-04-25,17.0,2,18.0,Jürgen Locadia,166240,4624
21/22,Achilles tendon problems,2022-01-04,2022-09-01,240.0,32,30.0,Martín Montoya,68645,6593
20/21,Sprained ankle,2021-04-28,2021-05-17,19.0,4,29.0,Martín Montoya,68645,6593
20/21,Corona virus,2021-01-01,2021-01-14,13.0,3,29.0,Martín Montoya,68645,6593
20/21,Quarantine,2020-09-28,2020-10-20,22.0,3,29.0,Martín Montoya,68645,6593
20/21,Ill,2020-09-15,2020-09-20,5.0,1,29.0,Martín Montoya,68645,6593
17/18,Strain,2017-08-15,2017-08-22,7.0,1,26.0,Martín Montoya,68645,6593
16/17,Muscular problems,2017-02-20,2017-03-04,12.0,3,25.0,Martín Montoya,68645,6593
15/16,Achilles tendon problems,2016-04-16,2016-04-23,7.0,2,24.0,Martín Montoya,68645,6593
15/16,Hamstring Injury,2016-02-23,2016-03-06,12.0,3,24.0,Martín Montoya,68645,6593
10/11,Collarbone fracture,2011-04-30,2011-05-30,30.0,5,19.0,Martín Montoya,68645,6593
22/23,Hamstring Injury,2022-07-26,2022-10-10,76.0,11,30.0,Jonjo Shelvey,71292,3057
21/22,Calf Problems,2022-05-01,2022-05-25,24.0,3,29.0,Jonjo Shelvey,71292,3057
21/22,Muscle Injury,2021-12-17,2021-12-26,9.0,1,29.0,Jonjo Shelvey,71292,3057
21/22,Calf Injury,2021-08-15,2021-10-15,61.0,8,29.0,Jonjo Shelvey,71292,3057
20/21,Hamstring Injury,2021-01-04,2021-01-17,13.0,2,28.0,Jonjo Shelvey,71292,3057
20/21,Groin Injury,2020-12-23,2020-12-29,6.0,1,28.0,Jonjo Shelvey,71292,3057
20/21,Groin Injury,2020-10-19,2020-11-20,32.0,3,28.0,Jonjo Shelvey,71292,3057
19/20,Thigh Muscle Strain,2020-01-18,2020-02-28,41.0,7,27.0,Jonjo Shelvey,71292,3057
19/20,Calf Injury,2019-12-09,2019-12-20,11.0,1,27.0,Jonjo Shelvey,71292,3057
19/20,Hamstring Injury,2019-09-22,2019-10-05,13.0,1,27.0,Jonjo Shelvey,71292,3057
19/20,Knee Injury,2019-08-12,2019-08-16,4.0,0,27.0,Jonjo Shelvey,71292,3057
18/19,Thigh Muscle Strain,2019-01-06,2019-03-08,61.0,10,26.0,Jonjo Shelvey,71292,3057
18/19,Thigh Muscle Strain,2018-12-07,2018-12-28,21.0,4,26.0,Jonjo Shelvey,71292,3057
18/19,Knock,2018-11-04,2018-11-25,21.0,1,26.0,Jonjo Shelvey,71292,3057
18/19,Knock,2018-08-19,2018-09-14,26.0,3,26.0,Jonjo Shelvey,71292,3057
13/14,Hamstring Injury,2014-02-24,2014-03-02,6.0,2,21.0,Jonjo Shelvey,71292,3057
10/11,Knee Problems,2011-05-22,2011-06-10,19.0,1,18.0,Jonjo Shelvey,71292,3057
10/11,Knee Injury,2010-12-11,2011-01-07,27.0,5,18.0,Jonjo Shelvey,71292,3057
19/20,Knock,2020-07-13,2020-07-25,12.0,2,29.0,Marc Albrighton,61560,3307
18/19,Hamstring Injury,2019-02-01,2019-04-12,70.0,10,28.0,Marc Albrighton,61560,3307
13/14,groin strain,2014-05-04,2014-05-13,9.0,2,23.0,Marc Albrighton,61560,3307
12/13,Foot Injury,2013-01-05,2013-03-31,85.0,14,22.0,Marc Albrighton,61560,3307
12/13,Metatarsal Fracture,2012-07-13,2012-09-24,73.0,6,22.0,Marc Albrighton,61560,3307
22/23,Hamstring Injury,2022-09-26,2022-10-25,29.0,7,29.0,Harry Maguire,177907,3336
21/22,Knee Problems,2022-04-26,2022-05-03,7.0,2,28.0,Harry Maguire,177907,3336
21/22,Chest injury,2022-01-01,2022-01-14,13.0,2,28.0,Harry Maguire,177907,3336
21/22,Calf Injury,2021-09-25,2021-10-15,20.0,3,28.0,Harry Maguire,177907,3336
20/21,Ankle Injury,2021-05-09,2021-06-13,35.0,6,27.0,Harry Maguire,177907,3336
18/19,Foot Injury,2019-01-20,2019-01-29,9.0,0,25.0,Harry Maguire,177907,3336
18/19,Knee Injury,2018-11-03,2018-12-08,35.0,7,25.0,Harry Maguire,177907,3336
21/22,Knee Injury,2022-03-17,2022-05-30,74.0,17,24.0,Wilfred Ndidi,274839,3338
20/21,Thigh Muscle Strain,2021-01-28,2021-02-08,11.0,3,23.0,Wilfred Ndidi,274839,3338
20/21,Tear in the abductor muscle,2020-09-21,2020-12-03,73.0,14,23.0,Wilfred Ndidi,274839,3338
19/20,Knee Problems,2020-01-30,2020-02-27,28.0,3,22.0,Wilfred Ndidi,274839,3338
19/20,Knee Injury,2020-01-09,2020-01-20,11.0,2,22.0,Wilfred Ndidi,274839,3338
19/20,Hamstring Injury,2019-08-26,2019-08-29,3.0,1,22.0,Wilfred Ndidi,274839,3338
18/19,Knee Injury,2018-12-17,2018-12-20,3.0,1,21.0,Wilfred Ndidi,274839,3338
17/18,Hamstring Injury,2018-04-30,2018-05-31,31.0,3,20.0,Wilfred Ndidi,274839,3338
22/23,Hamstring Injury,2022-11-03,2022-12-23 00:00:00,42.0,3,25.0,Ben Chilwell,316125,3458
21/22,Ruptured cruciate ligament,2021-11-22,2022-05-19,178.0,43,24.0,Ben Chilwell,316125,3458
20/21,Quarantine,2021-06-21,2021-06-28,7.0,0,23.0,Ben Chilwell,316125,3458
20/21,Foot Injury,2020-07-06,2020-09-21,77.0,4,23.0,Ben Chilwell,316125,3458
19/20,Muscle Injury,2020-03-05,2020-03-12,7.0,1,22.0,Ben Chilwell,316125,3458
19/20,Groin Injury,2019-12-02,2019-12-09,7.0,2,22.0,Ben Chilwell,316125,3458
19/20,Hip Injury,2019-08-12,2019-08-29,17.0,3,22.0,Ben Chilwell,316125,3458
18/19,Bruise,2019-02-11,2019-02-25,14.0,1,21.0,Ben Chilwell,316125,3458
18/19,Knee Injury,2018-12-10,2018-12-20,10.0,2,21.0,Ben Chilwell,316125,3458
17/18,Ankle Injury,2018-04-30,2018-06-28,59.0,3,20.0,Ben Chilwell,316125,3458
16/17,Ankle Injury,2016-10-03,2016-12-05,63.0,10,19.0,Ben Chilwell,316125,3458
20/21,Cruciate Ligament Rupture,2020-12-14,2021-06-14,182.0,39,32.0,Vicente Iborra,65467,3497
17/18,Hamstring Injury,2018-04-07,2018-05-04,27.0,4,29.0,Vicente Iborra,65467,3497
17/18,Hamstring Injury,2017-08-01,2017-09-09,39.0,5,29.0,Vicente Iborra,65467,3497
16/17,Knock,2017-05-06,2017-05-21,15.0,2,28.0,Vicente Iborra,65467,3497
14/15,Sprained ankle,2014-10-27,2014-12-08,42.0,9,26.0,Vicente Iborra,65467,3497
14/15,Leg Injury,2014-08-25,2014-08-28,3.0,0,26.0,Vicente Iborra,65467,3497
10/11,Back trouble,2010-11-11,2010-12-30,49.0,7,22.0,Vicente Iborra,65467,3497
19/20,Head Injury,2020-02-23,2020-02-27,4.0,0,22.0,Kelechi Iheanacho,295330,3708
17/18,Fractured Finger,2018-03-25,2018-03-29,4.0,0,20.0,Kelechi Iheanacho,295330,3708
15/16,Bruised Hip,2015-09-19,2015-09-28,9.0,3,18.0,Kelechi Iheanacho,295330,3708
20/21,Hamstring Injury,2020-10-05,2020-12-19,75.0,15,25.0,Daniel Amartey,214056,3709
19/20,Ankle Injury,2019-12-20,2020-09-12,267.0,27,24.0,Daniel Amartey,214056,3709
18/19,Ankle Surgery,2018-10-28,2019-09-23,330.0,38,23.0,Daniel Amartey,214056,3709
17/18,Hamstring Injury,2018-03-03,2018-05-14,72.0,11,22.0,Daniel Amartey,214056,3709
13/14,Leg Injury,2013-04-28,2013-05-05,7.0,2,18.0,Daniel Amartey,214056,3709
13/14,Cheekbone Fracture,2013-04-16,2013-04-25,9.0,2,18.0,Daniel Amartey,214056,3709
20/21,Back Injury,2021-01-22,2021-05-12,110.0,23,36.0,Wes Morgan,10003,3813
20/21,Thigh Muscle Strain,2020-09-07,2020-09-18,11.0,1,36.0,Wes Morgan,10003,3813
19/20,Ill,2020-01-26,2020-02-13,18.0,2,35.0,Wes Morgan,10003,3813
19/20,Groin Injury,2020-01-05,2020-01-18,13.0,2,35.0,Wes Morgan,10003,3813
19/20,Back Injury,2019-08-30,2019-09-13,14.0,1,35.0,Wes Morgan,10003,3813
18/19,Ill,2018-12-27,2019-01-11,15.0,3,34.0,Wes Morgan,10003,3813
17/18,Hamstring contusion,2018-01-01,2018-02-15,45.0,9,33.0,Wes Morgan,10003,3813
16/17,Back trouble,2017-03-14,2017-06-30,108.0,14,32.0,Wes Morgan,10003,3813
17/18,Ankle Injury,2018-04-14,2018-05-13,29.0,6,30.0,Kasper Schmeichel,16911,3815
16/17,Fractured Hand,2016-11-03,2016-12-17,44.0,9,29.0,Kasper Schmeichel,16911,3815
14/15,Fractured Foot,2014-12-11,2015-03-04,83.0,15,27.0,Kasper Schmeichel,16911,3815
21/22,groin strain,2021-11-05,2021-12-20,45.0,8,29.0,Nampalys Mendy,111051,4506
21/22,groin strain,2021-08-01,2021-09-30,60.0,10,29.0,Nampalys Mendy,111051,4506
20/21,Neck Injury,2021-01-17,2021-01-23,6.0,1,28.0,Nampalys Mendy,111051,4506
